Name,Sex,Event,Equipment,Age,AgeClass,Division,BodyweightKg,WeightClassKg,Squat1Kg,Squat2Kg,Squat3Kg,Squat4Kg,Best3SquatKg,Bench1Kg,Bench2Kg,Bench3Kg,Bench4Kg,Best3BenchKg,Deadlift1Kg,Deadlift2Kg,Deadlift3Kg,Deadlift4Kg,Best3DeadliftKg,TotalKg,Place,Wilks,McCulloch,Glossbrenner,IPFPoints,Tested,Country,Federation,Date,MeetCountry,MeetState,MeetName
,Male,SBD,Wraps,30.0,24-34,M-OR,88.2,90,130.0,137.5,142.5,,142.5,105.0,110.0,112.5,,112.5,180.0,190.0,200.0,,200.0,455.0,14,293.53,293.53,282.99,413.59,,,GPC-AUS,10/27/2018,Australia,VIC,
,Male,SBD,Wraps,,,M-OR,109.5,110,145.0,155.0,165.0,,165.0,125.0,130.0,0.0,,130.0,170.0,180.0,0.0,,180.0,475.0,8,279.93,279.93,268.2,377.35,,,GPC-AUS,10/27/2018,Australia,VIC,
,Male,SBD,Wraps,26.0,24-34,M-OR,137.4,140,320.0,355.0,370.0,,370.0,180.0,190.0,200.0,,200.0,290.0,310.0,330.0,,330.0,900.0,1,504.36,504.36,478.24,698.78,,Australia,GPC-AUS,10/27/2018,Australia,VIC,
,Male,SBD,Wraps,28.0,24-34,M-OR,89.9,90,245.0,260.0,270.0,,270.0,130.0,140.0,0.0,,140.0,240.0,260.0,0.0,,260.0,670.0,3,427.97,427.97,412.43,641.0,,Australia,GPC-AUS,10/27/2018,Australia,VIC,
,Female,SBD,Wraps,33.0,24-34,F-OR,47.8,48,120.0,0.0,0.0,,120.0,65.0,0.0,0.0,,65.0,110.0,0.0,0.0,,110.0,295.0,1,391.9,391.9,348.93,583.76,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,31.0,24-34,F-OR,55.1,56,120.0,130.0,135.0,,135.0,62.5,70.0,0.0,,70.0,130.0,140.0,145.0,,145.0,350.0,3,417.07,417.07,369.05,647.93,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,26.0,24-34,F-OR,55.4,56,112.5,120.0,125.0,,125.0,70.0,0.0,0.0,,70.0,147.5,0.0,155.0,,155.0,350.0,4,415.3,415.3,367.44,646.09,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,26.0,24-34,F-OR,73.9,75,95.0,105.0,0.0,,105.0,60.0,0.0,65.0,,65.0,115.0,125.0,0.0,,125.0,295.0,9,283.08,283.08,249.14,475.01,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,32.0,24-34,F-OR,136.6,90+,190.0,200.0,0.0,,200.0,72.5,77.5,0.0,,77.5,180.0,192.5,0.0,,192.5,470.0,4,367.14,367.14,309.37,599.71,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,25.0,24-34,F-OR,81.8,82.5,130.0,0.0,142.5,,142.5,57.5,0.0,65.0,,65.0,147.5,157.5,162.5,,162.5,370.0,7,334.48,334.48,292.95,571.85,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,31.0,24-34,F-OR,89.9,90,0.0,135.0,140.0,,140.0,75.0,0.0,0.0,,75.0,130.0,140.0,150.0,,150.0,365.0,5,315.53,315.53,274.29,543.87,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,28.0,24-34,F-OR,58.9,60,90.0,97.5,0.0,,97.5,40.0,42.5,0.0,,42.5,117.5,130.0,0.0,,130.0,270.0,14,305.38,305.38,269.89,477.67,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,24.0,24-34,F-OR,59.3,60,100.0,0.0,110.0,,110.0,67.5,0.0,0.0,,67.5,120.0,127.5,0.0,,127.5,305.0,9,343.15,343.15,303.24,540.87,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,21.0,20-23,F-OR,80.6,82.5,150.0,162.5,170.0,,170.0,87.5,95.0,100.0,,100.0,180.0,192.5,202.5,,202.5,472.5,1,430.56,439.17,377.43,733.66,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,24.0,24-34,F-OR,80.2,82.5,190.0,0.0,0.0,,190.0,90.0,0.0,0.0,,90.0,170.0,180.0,0.0,,180.0,460.0,3,420.32,420.32,368.56,715.88,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,42.0,40-44,F-OR,74.7,75,105.0,115.0,0.0,,115.0,57.5,0.0,0.0,,57.5,127.5,137.5,142.5,,142.5,315.0,6,300.21,306.21,264.12,505.2,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,44.0,40-44,F-OR,51.9,52,110.0,120.0,0.0,,120.0,55.0,57.5,60.0,,60.0,130.0,0.0,142.5,,142.5,322.5,2,402.64,419.95,356.93,613.69,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,32.0,24-34,F-OR,57.5,60,105.0,0.0,0.0,,105.0,52.5,0.0,0.0,,52.5,120.0,127.5,0.0,,127.5,285.0,12,328.46,328.46,290.39,511.26,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,27.0,24-34,F-OR,67.2,67.5,160.0,0.0,0.0,,160.0,95.0,102.5,0.0,,102.5,165.0,0.0,0.0,,165.0,427.5,2,437.71,437.71,386.15,720.69,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,35.0,35-39,F-OR,74.6,75,110.0,125.0,0.0,,125.0,55.0,0.0,0.0,,55.0,0.0,115.0,0.0,,115.0,295.0,10,281.38,281.38,247.57,473.23,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,22.0,20-23,F-OR,66.1,67.5,100.0,107.5,0.0,,107.5,50.0,0.0,55.0,,55.0,115.0,130.0,0.0,,130.0,292.5,12,303.1,306.13,267.47,493.14,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,37.0,35-39,F-OR,59.6,60,150.0,162.5,0.0,,162.5,82.5,0.0,0.0,,82.5,160.0,175.0,0.0,,175.0,420.0,2,470.69,470.69,415.91,751.38,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,21.0,20-23,F-OR,88.1,90,165.0,0.0,0.0,,165.0,100.0,0.0,0.0,,100.0,180.0,190.0,0.0,,190.0,455.0,1,396.75,404.69,345.54,680.83,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,33.0,24-34,F-OR,66.7,67.5,85.0,95.0,0.0,,95.0,37.5,42.5,0.0,,42.5,125.0,135.0,0.0,,135.0,272.5,13,280.52,280.52,247.51,456.86,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,35.0,35-39,F-OR,149.2,90+,150.0,160.0,170.0,,170.0,80.5,0.0,0.0,,80.5,150.0,160.0,0.0,,160.0,410.0,7,315.67,315.67,265.0,513.55,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,22.0,20-23,F-OR,55.7,56,117.5,125.0,130.0,,130.0,0.0,70.0,0.0,,70.0,152.5,162.5,170.0,,170.0,370.0,1,437.18,441.55,386.75,682.75,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,24.0,24-34,F-OR,59.6,60,125.0,135.0,140.0,,140.0,70.0,0.0,0.0,,70.0,127.5,135.0,140.0,,140.0,350.0,7,392.24,392.24,346.6,622.46,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,28.0,24-34,F-OR,59.6,60,120.0,0.0,0.0,,120.0,85.0,0.0,0.0,,85.0,145.0,152.5,157.5,,157.5,362.5,6,406.25,406.25,358.97,645.48,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,51.0,50-54,F-OR,72.2,75,95.0,0.0,0.0,,95.0,45.0,50.0,0.0,,50.0,125.0,0.0,135.0,,135.0,280.0,12,272.79,312.89,240.27,454.83,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,29.0,24-34,F-OR,50.9,52,90.0,97.5,105.0,,105.0,37.5,40.0,0.0,,40.0,100.0,110.0,112.5,,112.5,257.5,5,326.33,326.33,289.52,487.17,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,20.0,20-23,F-OR,80.4,82.5,112.5,0.0,130.0,,130.0,55.0,57.5,0.0,,57.5,147.5,0.0,155.0,,155.0,342.5,9,312.53,321.9,274.0,533.3,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,26.0,24-34,F-OR,74.2,75,110.0,120.0,0.0,,120.0,65.0,0.0,0.0,,65.0,147.5,155.0,0.0,,155.0,340.0,4,325.41,325.41,286.36,546.99,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,19.0,18-19,F-OR,63.8,67.5,0.0,125.0,0.0,,125.0,55.0,0.0,0.0,,55.0,125.0,135.0,0.0,,135.0,315.0,9,335.09,348.5,295.85,540.54,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,17.0,16-17,F-OR,73.2,75,100.0,110.0,115.0,,115.0,0.0,52.5,57.5,,57.5,120.0,130.0,0.0,,130.0,302.5,7,292.06,315.43,257.13,489.03,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,24.0,24-34,F-OR,71.1,75,100.0,0.0,115.0,,115.0,40.0,45.0,0.0,,45.0,115.0,125.0,0.0,,125.0,285.0,11,280.53,280.53,247.19,465.9,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,28.0,24-34,F-OR,74.8,75,92.5,105.0,110.0,,110.0,0.0,0.0,0.0,,,110.0,125.0,140.0,,140.0,,DQ,,,,,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,29.0,24-34,F-OR,59.1,60,110.0,117.5,122.5,,122.5,60.0,65.0,0.0,,65.0,135.0,145.0,0.0,,145.0,332.5,8,375.08,375.08,331.47,592.66,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,52.0,50-54,F-OR,82.3,82.5,0.0,0.0,0.0,,,37.5,40.0,0.0,,40.0,70.0,80.0,90.0,,90.0,,DQ,,,,,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,48.0,45-49,F-OR,63.7,67.5,0.0,110.0,120.0,,120.0,80.0,82.5,0.0,,82.5,130.0,140.0,0.0,,140.0,342.5,8,364.78,400.16,322.06,589.52,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,25.0,24-34,F-OR,105.8,90+,120.0,130.0,140.0,,140.0,55.0,60.0,,,60.0,125.0,137.5,142.5,,142.5,342.5,10,280.93,280.93,239.54,482.68,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,50.0,50-54,F-OR,63.5,67.5,50.0,0.0,55.0,,55.0,35.0,0.0,0.0,,35.0,60.0,80.0,0.0,,80.0,170.0,18,181.49,205.08,160.24,284.99,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,27.0,24-34,F-OR,59.9,60,122.5,130.0,137.5,,137.5,65.0,70.0,0.0,,70.0,150.0,160.0,0.0,,160.0,367.5,5,410.25,410.25,362.49,653.04,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,33.0,24-34,F-OR,51.5,52,85.0,92.5,97.5,,97.5,50.0,0.0,0.0,,50.0,115.0,120.0,122.5,,122.5,270.0,3,339.11,339.11,300.7,509.68,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,21.0,20-23,F-OR,55.8,56,105.0,112.5,120.0,,120.0,70.0,75.0,80.0,82.5,80.0,117.5,127.5,142.5,,142.5,342.5,5,404.12,412.2,357.49,629.24,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,33.0,24-34,F-OR,97.2,90+,125.0,135.0,140.0,,140.0,60.0,65.0,70.0,,70.0,140.0,150.0,160.0,,160.0,370.0,9,310.76,310.76,267.9,535.51,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,27.0,24-34,F-OR,98.2,90+,120.0,130.0,0.0,,130.0,55.0,57.5,0.0,,57.5,130.0,137.5,0.0,,137.5,325.0,11,272.08,272.08,234.26,470.64,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,22.0,20-23,F-OR,65.1,67.5,0.0,140.0,145.0,,145.0,62.5,67.5,0.0,,67.5,137.5,150.0,155.0,,155.0,367.5,5,385.11,388.96,339.91,627.2,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,33.0,24-34,F-OR,65.9,67.5,160.0,172.5,180.0,,180.0,85.0,90.0,0.0,,90.0,160.0,172.5,180.0,,180.0,450.0,1,467.34,467.34,412.42,766.45,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,43.0,40-44,F-OR,87.9,90,120.0,127.5,135.0,,135.0,65.0,70.0,0.0,,70.0,120.0,130.0,140.0,,140.0,345.0,6,301.14,310.47,262.32,519.0,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,33.0,24-34,F-OR,142.7,90+,0.0,100.0,115.0,,115.0,65.0,70.0,0.0,,70.0,60.0,,,,60.0,245.0,12,189.87,189.87,159.8,324.99,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,38.0,35-39,F-OR,82.1,82.5,110.0,125.0,0.0,,125.0,80.0,90.0,0.0,,90.0,153.0,160.0,170.5,175.0,170.5,385.0,4,347.37,347.37,304.16,593.96,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,29.0,24-34,F-OR,103.4,90+,150.0,157.5,165.0,,165.0,72.5,77.5,80.0,,80.0,172.5,182.5,0.0,,182.5,427.5,5,352.66,352.66,301.65,602.35,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,26.0,24-34,F-OR,73.8,75,125.0,135.0,0.0,,135.0,70.0,0.0,75.0,,75.0,125.0,135.0,140.0,,140.0,350.0,3,336.14,336.14,295.86,564.44,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,51.0,50-54,F-OR,88.7,90,70.0,0.0,,,70.0,45.0,47.5,50.0,,50.0,90.0,100.0,107.5,,107.5,227.5,9,197.79,226.87,172.15,344.5,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,27.0,24-34,F-OR,71.6,75,120.0,130.0,0.0,,130.0,0.0,55.0,0.0,,55.0,125.0,135.0,0.0,,135.0,320.0,5,313.5,313.5,276.19,522.32,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,31.0,24-34,F-OR,81.8,82.5,0.0,180.0,195.0,,195.0,75.0,82.5,0.0,,82.5,180.0,190.0,0.0,,190.0,467.5,2,422.62,422.62,370.14,721.33,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,22.0,20-23,F-OR,72.9,75,90.0,100.0,0.0,,100.0,45.0,0.0,50.0,,50.0,0.0,120.0,130.0,,130.0,280.0,13,271.06,273.77,238.67,453.11,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,34.0,24-34,F-OR,131.0,90+,0.0,200.0,220.0,,220.0,65.0,70.0,75.0,,75.0,180.0,192.5,200.0,0.0,200.0,495.0,1,389.68,389.68,328.79,638.59,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,34.0,24-34,F-OR,148.6,90+,140.0,155.0,170.0,,170.0,62.5,70.0,77.5,,77.5,140.0,152.5,165.0,,165.0,412.5,6,317.74,317.74,266.84,517.07,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,24.0,24-34,F-OR,48.0,48,100.0,105.0,0.0,,105.0,52.5,0.0,55.0,,55.0,100.0,105.0,107.5,,107.5,267.5,2,354.28,354.28,315.34,523.65,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,23.0,20-23,F-OR,58.6,60,85.0,0.0,0.0,,85.0,40.0,0.0,45.0,,45.0,80.0,90.0,100.0,,100.0,230.0,18,261.17,261.17,230.84,404.31,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,29.0,24-34,F-OR,80.8,82.5,135.0,142.5,150.0,,150.0,65.0,0.0,70.0,,70.0,140.0,150.0,0.0,,150.0,370.0,6,336.7,336.7,295.11,574.69,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,24.0,24-34,F-OR,57.9,60,135.0,145.0,150.0,,150.0,90.0,95.0,0.0,,95.0,120.0,135.0,0.0,,135.0,380.0,4,435.58,435.58,385.05,687.84,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,22.0,20-23,F-OR,59.5,60,85.0,90.0,95.0,,95.0,0.0,0.0,0.0,,,105.0,115.0,117.5,,117.5,,DQ,,,,,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,24.0,24-34,F-OR,65.2,67.5,75.0,85.0,95.0,,95.0,40.0,45.0,0.0,,45.0,105.0,115.0,120.0,,120.0,260.0,16,272.15,272.15,240.2,439.45,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,36.0,35-39,F-OR,85.1,90,107.5,120.0,0.0,,120.0,55.0,60.0,0.0,,60.0,125.0,137.5,147.5,,147.5,327.5,7,290.18,290.18,253.45,499.12,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,20.0,20-23,F-OR,81.6,82.5,120.0,130.0,140.0,,140.0,57.5,65.0,0.0,,65.0,135.0,145.0,0.0,,145.0,350.0,8,316.82,326.32,277.51,541.71,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,52.0,50-54,F-OR,58.0,60,70.0,75.0,0.0,,75.0,50.0,0.0,0.0,,50.0,100.0,105.0,0.0,,105.0,230.0,17,263.28,306.72,232.74,406.09,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,35.0,35-39,F-OR,57.6,60,62.5,65.0,0.0,,65.0,37.5,0.0,0.0,,37.5,67.5,70.0,75.0,,75.0,177.5,19,204.29,204.29,180.61,308.45,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,20.0,20-23,F-OR,55.4,56,117.5,0.0,127.5,,127.5,65.0,70.0,0.0,,70.0,150.0,160.0,0.0,,160.0,357.5,2,424.2,436.93,375.31,660.57,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,26.0,24-34,F-OR,72.9,75,160.0,0.0,0.0,,160.0,77.5,82.5,0.0,,82.5,0.0,185.0,0.0,,185.0,427.5,1,413.85,413.85,364.4,693.93,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,47.0,45-49,F-OR,57.1,60,0.0,80.0,0.0,,80.0,57.5,0.0,0.0,,57.5,122.5,132.5,140.0,,140.0,277.5,13,321.57,347.94,284.33,498.77,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,19.0,18-19,F-OR,66.5,67.5,80.0,90.0,100.0,,100.0,65.0,0.0,0.0,,65.0,110.0,120.0,130.0,,130.0,295.0,11,304.35,316.52,268.54,496.17,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,24.0,24-34,F-OR,67.4,67.5,135.0,0.0,0.0,,135.0,85.0,0.0,0.0,,85.0,150.0,0.0,0.0,,150.0,370.0,4,378.03,378.03,333.49,621.45,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,25.0,24-34,F-OR,51.7,52,80.0,90.0,100.0,,100.0,37.5,42.5,0.0,,42.5,110.0,120.0,127.5,,127.5,270.0,4,338.1,338.1,299.76,508.67,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,47.0,45-49,F-OR,55.2,56,92.5,100.0,105.0,,105.0,40.0,42.5,45.0,,45.0,120.0,130.0,0.0,,130.0,280.0,11,333.19,360.51,294.81,511.78,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,24.0,24-34,F-OR,87.8,90,150.0,0.0,165.0,177.5,165.0,70.0,75.0,0.0,,75.0,160.0,170.0,175.0,,175.0,415.0,2,362.42,362.42,315.73,622.66,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,30.0,24-34,F-OR,55.2,56,105.0,0.0,0.0,,105.0,52.5,0.0,0.0,,52.5,140.0,0.0,0.0,,140.0,297.5,9,354.01,354.01,313.24,545.66,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,31.0,24-34,F-OR,106.4,90+,175.0,190.0,195.0,,195.0,105.0,112.5,0.0,,112.5,160.0,172.5,0.0,,172.5,480.0,3,393.18,393.18,335.04,666.83,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,27.0,24-34,F-OR,66.0,67.5,140.0,150.0,0.0,,150.0,0.0,0.0,0.0,,,135.0,150.0,160.0,,160.0,,DQ,,,,,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,23.0,20-23,F-OR,76.6,82.5,110.0,115.0,117.5,,117.5,52.5,0.0,0.0,,52.5,130.0,142.5,150.0,,150.0,320.0,10,300.28,300.28,263.91,508.07,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,35.0,35-39,F-OR,130.7,90+,200.0,212.5,0.0,,212.5,90.0,0.0,0.0,,90.0,170.0,182.5,0.0,,182.5,485.0,2,381.97,381.97,322.31,626.8,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,27.0,24-34,F-OR,64.9,67.5,137.5,150.0,155.0,,155.0,62.5,70.0,0.0,,70.0,127.5,140.0,147.5,,147.5,372.5,3,391.24,391.24,345.34,636.85,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,23.0,20-23,F-OR,52.0,52,117.5,125.0,130.0,,130.0,55.0,0.0,0.0,,55.0,127.5,140.5,145.0,0.0,145.0,330.0,1,411.39,411.39,364.66,628.18,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,23.0,20-23,F-OR,55.1,56,90.0,95.0,97.5,,97.5,52.5,55.0,57.5,,57.5,105.0,112.5,120.0,,120.0,275.0,13,327.7,327.7,289.97,502.54,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,28.0,24-34,F-OR,86.2,90,142.5,157.5,0.0,,157.5,72.5,80.0,0.0,,80.0,142.5,155.0,167.5,,167.5,405.0,3,356.67,356.67,311.2,612.34,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,29.0,24-34,F-OR,55.8,56,115.0,122.5,0.0,,122.5,70.0,72.5,0.0,,72.5,130.0,140.0,147.5,,147.5,342.5,5,404.12,404.12,357.49,629.24,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,24.0,24-34,F-OR,59.9,60,0.0,160.0,170.0,,170.0,77.5,82.5,0.0,,82.5,155.0,167.5,170.0,,170.0,422.5,1,471.65,471.65,416.74,754.02,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,41.0,40-44,F-OR,71.3,75,120.0,140.0,0.0,,140.0,60.0,0.0,0.0,,60.0,150.0,170.0,180.0,,180.0,380.0,2,373.33,377.06,328.93,622.44,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,24.0,24-34,F-OR,67.5,67.5,115.0,0.0,122.5,,122.5,55.0,60.0,0.0,,60.0,132.5,0.0,0.0,,132.5,315.0,10,321.5,321.5,283.6,527.15,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,37.0,35-39,F-OR,85.6,90,100.0,110.0,115.0,,115.0,60.0,65.0,70.0,0.0,70.0,115.0,125.0,135.0,,135.0,320.0,8,282.74,282.74,246.84,486.8,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,28.0,24-34,F-OR,59.7,60,90.0,97.5,102.5,,102.5,45.0,50.0,0.0,,50.0,100.0,105.0,110.0,,110.0,262.5,15,293.8,293.8,259.6,460.95,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,66.0,65-69,F-OR,63.6,67.5,0.0,70.0,75.0,,75.0,27.5,30.0,0.0,,30.0,95.0,102.5,110.0,,110.0,215.0,17,229.25,346.4,202.41,364.44,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,23.0,20-23,F-OR,64.6,67.5,80.0,87.5,0.0,,87.5,60.0,65.0,0.0,,65.0,110.0,117.5,0.0,,117.5,270.0,14,284.56,284.56,251.19,458.66,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,36.0,35-39,F-OR,55.3,56,100.0,0.0,0.0,,100.0,0.0,0.0,47.5,,47.5,100.0,0.0,110.0,,110.0,257.5,14,305.98,305.98,270.72,467.82,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,24.0,24-34,F-OR,80.8,82.5,0.0,130.0,145.0,,145.0,85.0,90.0,0.0,,90.0,120.0,130.0,140.0,,140.0,375.0,5,341.25,341.25,299.1,582.41,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,23.0,20-23,F-OR,72.4,75,100.0,110.0,0.0,,110.0,45.0,0.0,0.0,,45.0,110.0,120.0,0.0,,120.0,275.0,14,267.43,267.43,235.52,446.14,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,15.0,13-15,F-OR,58.4,60,80.0,90.0,95.0,,95.0,37.5,42.5,45.0,,45.0,105.0,115.0,0.0,,115.0,255.0,16,290.34,342.6,256.62,451.55,,Australia,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,43.0,40-44,F-OR,79.6,82.5,100.0,110.0,0.0,,110.0,52.5,0.0,0.0,,52.5,140.0,150.0,155.0,,155.0,317.5,11,291.33,300.36,255.56,496.54,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,42.0,40-44,F-OR,67.3,67.5,60.0,,,,60.0,50.0,0.0,55.0,,55.0,135.0,150.0,0.0,,150.0,265.0,15,271.04,276.46,239.11,442.35,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,23.0,20-23,F-OR,60.0,60,100.0,110.0,0.0,,110.0,55.0,60.0,0.0,,60.0,105.0,112.5,120.0,,120.0,290.0,11,323.32,323.32,285.67,510.36,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,24.0,24-34,F-OR,59.9,60,110.0,0.0,117.5,,117.5,45.0,0.0,50.0,,50.0,115.0,122.5,0.0,,122.5,290.0,10,323.74,323.74,286.04,510.76,,,GPC-AUS,5/19/2015,Australia,,Nationals
,Female,SBD,Wraps,27.0,24-34,F-OR,67.2,67.5,130.0,140.0,145.0,,145.0,55.0,0.0,0.0,,55.0,0.0,155.0,0.0,,155.0,355.0,6,363.48,363.48,320.67,596.63,,,GPC-AUS,5/19/2015,Australia,,Nationals
